,0,1,2,3,4,5,6,7,8,9
816,"('parC4 <= 0.00', -0.32723212719841577, 816, 0)","('0.00 < parC3 <= 1.00', 0.2988404488002777, 816, 0)","('parC2 <= 0.00', -0.2877565159585195, 816, 0)","('befC2 <= 0.00', 0.15626637258127737, 816, 0)","('befC4 > 0.00', -0.13839775280491456, 816, 0)","('PrevFail <= 0.00', 0.13151619167066805, 816, 0)","('PrevDO <= 0.00', -0.12010133474935704, 816, 0)","('befDOC6 > 0.00', 0.11318746081514054, 816, 0)","('befFC6 > 0.00', 0.109068736690933, 816, 0)","('befFC5 <= 0.00', -0.09431969864792095, 816, 0)"
817,"('0.00 < parC4 <= 1.00', 0.3292928949558321, 817, 0)","('0.00 < parC3 <= 1.00', 0.29899461326112914, 817, 0)","('parC2 <= 0.00', -0.2953437878787302, 817, 0)","('befC4 <= 0.00', 0.14544104403134764, 817, 0)","('befFC6 <= 0.00', -0.13611620800275617, 817, 0)","('PrevDO <= 0.00', -0.13312712819041267, 817, 0)","('befC2 > 0.00', -0.12223333702044722, 817, 0)","('PrevFail > 0.00', -0.11801462355130386, 817, 0)","('befDOC6 <= 0.00', -0.11741723863211768, 817, 0)","('befDOC5 > 0.00', 0.1140786768345877, 817, 0)"
818,"('parC4 <= 0.00', -0.3306224218628796, 818, 0)","('0.00 < parC3 <= 1.00', 0.2853550803858873, 818, 0)","('parC2 <= 0.00', -0.2852595580487037, 818, 0)","('befC4 <= 0.00', 0.16079725539344142, 818, 0)","('PrevDO <= 0.00', -0.13673435548646148, 818, 0)","('befC2 > 0.00', -0.1310234798037953, 818, 0)","('PrevFail <= 0.00', 0.1279415819468949, 818, 0)","('befFC5 > 0.00', 0.1275489576331205, 818, 0)","('befDOC5 <= 0.00', -0.11751488497862092, 818, 0)","('befC3 <= 0.00', 0.11445486141573487, 818, 0)"
819,"('0.00 < parC4 <= 1.00', 0.341017713411695, 819, 0)","('parC3 <= 0.00', -0.3088022343165156, 819, 0)","('0.00 < parC2 <= 1.00', 0.3045936184812776, 819, 0)","('befC2 <= 0.00', 0.13739454281006944, 819, 0)","('befFC6 <= 0.00', -0.13220479432317014, 819, 0)","('befC4 <= 0.00', 0.12825449618188478, 819, 0)","('befC3 > 0.00', -0.11493675221643207, 819, 0)","('befDOC6 > 0.00', 0.11235112323536507, 819, 0)","('PrevFail <= 0.00', 0.11152218352367614, 819, 0)","('befDOC5 <= 0.00', -0.11061713906977949, 819, 0)"
820,"('0.00 < parC4 <= 1.00', 0.3461446072715006, 820, 1)","('0.00 < parC3 <= 1.00', 0.3259743504022789, 820, 1)","('0.00 < parC2 <= 1.00', 0.3177936560250648, 820, 1)","('befC4 <= 0.00', 0.17380351661610877, 820, 1)","('befC2 <= 0.00', 0.15193193331883928, 820, 1)","('PrevFail <= 0.00', 0.13570722428436793, 820, 1)","('PrevDO <= 0.00', -0.12454452446786661, 820, 1)","('befFC5 <= 0.00', -0.11510688217367591, 820, 1)","('befC3 <= 0.00', 0.11060194875789431, 820, 1)","('befFC6 <= 0.00', -0.10747154020828871, 820, 1)"
821,"('parC4 <= 0.00', -0.3204506862001944, 821, 0)","('parC3 <= 0.00', -0.30272591309095626, 821, 0)","('parC2 <= 0.00', -0.2854123426215717, 821, 0)","('befC4 > 0.00', -0.15968626120580373, 821, 0)","('PrevDO <= 0.00', -0.14455013821159485, 821, 0)","('PrevFail <= 0.00', 0.13024023944320268, 821, 0)","('befC2 > 0.00', -0.12387793648041683, 821, 0)","('befDOC6 <= 0.00', -0.11889983190182164, 821, 0)","('befDOC5 <= 0.00', -0.10734735524602525, 821, 0)","('befFC6 <= 0.00', -0.10376134239126314, 821, 0)"
822,"('0.00 < parC4 <= 1.00', 0.34708981440857833, 822, 1)","('0.00 < parC3 <= 1.00', 0.3225761362093467, 822, 1)","('0.00 < parC2 <= 1.00', 0.29678575510079314, 822, 1)","('befC4 <= 0.00', 0.16376628260193724, 822, 1)","('befC2 <= 0.00', 0.15334310460458514, 822, 1)","('PrevFail <= 0.00', 0.14289806809280167, 822, 1)","('befFC6 <= 0.00', -0.13891083780559363, 822, 1)","('PrevDO <= 0.00', -0.12362038444001364, 822, 1)","('befFC5 <= 0.00', -0.11489305909017321, 822, 1)","('befDOC6 > 0.00', 0.10939432684584886, 822, 1)"
823,"('0.00 < parC4 <= 1.00', 0.33695706674612425, 823, 1)","('0.00 < parC2 <= 1.00', 0.30345628159599175, 823, 1)","('0.00 < parC3 <= 1.00', 0.2949522707946486, 823, 1)","('befC4 <= 0.00', 0.15298610285258663, 823, 1)","('befC2 <= 0.00', 0.1349921471701098, 823, 1)","('befDOC5 <= 0.00', -0.1306665495234803, 823, 1)","('befFC6 > 0.00', 0.12319939378208092, 823, 1)","('befFC5 <= 0.00', -0.12148076680854122, 823, 1)","('PrevDO <= 0.00', -0.11592822184591563, 823, 1)","('PrevFail > 0.00', -0.11389870348132855, 823, 1)"
824,"('0.00 < parC4 <= 1.00', 0.3513889195167418, 824, 1)","('0.00 < parC3 <= 1.00', 0.30630961002298634, 824, 1)","('0.00 < parC2 <= 1.00', 0.3003424873775958, 824, 1)","('befC4 <= 0.00', 0.1757963377977159, 824, 1)","('befC2 <= 0.00', 0.15020847009225105, 824, 1)","('befDOC6 <= 0.00', -0.13686728442605106, 824, 1)","('PrevDO <= 0.00', -0.1285054959543605, 824, 1)","('befDOC5 <= 0.00', -0.12831125182283237, 824, 1)","('PrevFail <= 0.00', 0.12617551374782773, 824, 1)","('befFC6 <= 0.00', -0.11443957187984541, 824, 1)"
825,"('0.00 < parC4 <= 1.00', 0.3324994831224977, 825, 0)","('parC3 <= 0.00', -0.2897003062790412, 825, 0)","('parC2 <= 0.00', -0.28845449550446284, 825, 0)","('befC2 > 0.00', -0.16033912593472496, 825, 0)","('befC4 <= 0.00', 0.15095680226229563, 825, 0)","('PrevFail <= 0.00', 0.13400359959631994, 825, 0)","('PrevDO > 0.00', 0.13393236101488068, 825, 0)","('befDOC5 <= 0.00', -0.11957674722236121, 825, 0)","('befC3 <= 0.00', 0.11424208681124433, 825, 0)","('befDOC6 <= 0.00', -0.11270261219391445, 825, 0)"
826,"('parC4 <= 0.00', -0.33505036930567667, 826, 0)","('0.00 < parC3 <= 1.00', 0.2929493638148617, 826, 0)","('parC2 <= 0.00', -0.28484031194831533, 826, 0)","('befC2 > 0.00', -0.15346859119026432, 826, 0)","('befC4 > 0.00', -0.1467853807255779, 826, 0)","('PrevFail <= 0.00', 0.1287372852720163, 826, 0)","('befDOC6 <= 0.00', -0.1235941203533485, 826, 0)","('befFC6 <= 0.00', -0.11242495734391633, 826, 0)","('befFC5 <= 0.00', -0.10639905648439453, 826, 0)","('PrevDO <= 0.00', -0.09988489266339623, 826, 0)"
827,"('parC4 <= 0.00', -0.3441485264094039, 827, 0)","('0.00 < parC3 <= 1.00', 0.2959287203560279, 827, 0)","('0.00 < parC2 <= 1.00', 0.28952725619122194, 827, 0)","('befC4 > 0.00', -0.15495331611377214, 827, 0)","('befC2 <= 0.00', 0.14250585515529235, 827, 0)","('PrevFail <= 0.00', 0.11983419247666297, 827, 0)","('befDOC5 <= 0.00', -0.11981593542985285, 827, 0)","('befC3 <= 0.00', 0.11965932595977741, 827, 0)","('PrevDO <= 0.00', -0.11620831355038183, 827, 0)","('befFC6 <= 0.00', -0.1121713923385151, 827, 0)"
828,"('0.00 < parC4 <= 1.00', 0.31891358001144215, 828, 0)","('parC3 <= 0.00', -0.29738817919326477, 828, 0)","('parC2 <= 0.00', -0.2967914063533828, 828, 0)","('befC4 <= 0.00', 0.1475564598467313, 828, 0)","('befC2 <= 0.00', 0.1459411129067976, 828, 0)","('PrevDO > 0.00', 0.11540392217763594, 828, 0)","('befFC5 <= 0.00', -0.11072780003924368, 828, 0)","('befC3 > 0.00', -0.10700053496778592, 828, 0)","('PrevFail > 0.00', -0.10223179922016244, 828, 0)","('befFC6 <= 0.00', -0.09311155032908852, 828, 0)"
829,"('0.00 < parC4 <= 1.00', 0.3498607688303415, 829, 1)","('0.00 < parC3 <= 1.00', 0.31661725848926486, 829, 1)","('0.00 < parC2 <= 1.00', 0.3008885830958742, 829, 1)","('befC4 <= 0.00', 0.1673490425109396, 829, 1)","('PrevFail > 0.00', -0.15598326805309629, 829, 1)","('befC2 <= 0.00', 0.14553450061649395, 829, 1)","('PrevDO <= 0.00', -0.14283890879557548, 829, 1)","('befFC6 > 0.00', 0.11685759458222762, 829, 1)","('befDOC5 <= 0.00', -0.11642143116254984, 829, 1)","('befC3 <= 0.00', 0.11013190400786678, 829, 1)"
830,"('parC4 <= 0.00', -0.33973733038464127, 830, 0)","('0.00 < parC3 <= 1.00', 0.3080875347211559, 830, 0)","('parC2 <= 0.00', -0.2886519333551665, 830, 0)","('befC4 > 0.00', -0.13738892116745335, 830, 0)","('befC2 <= 0.00', 0.1295163466441818, 830, 0)","('PrevFail <= 0.00', 0.12782973725787627, 830, 0)","('befDOC6 <= 0.00', -0.12678897584015217, 830, 0)","('befFC5 > 0.00', 0.10734499001345454, 830, 0)","('befFC6 <= 0.00', -0.1022898306693272, 830, 0)","('befC3 <= 0.00', 0.10047686795529194, 830, 0)"
831,"('0.00 < parC4 <= 1.00', 0.35395673541573647, 831, 1)","('0.00 < parC3 <= 1.00', 0.33175043274542537, 831, 1)","('0.00 < parC2 <= 1.00', 0.3030040515827279, 831, 1)","('befC4 <= 0.00', 0.1534162094490307, 831, 1)","('befC2 <= 0.00', 0.15325382767556153, 831, 1)","('befDOC6 <= 0.00', -0.13891777002754882, 831, 1)","('befC3 <= 0.00', 0.12240474475213058, 831, 1)","('befDOC5 <= 0.00', -0.11999451790312188, 831, 1)","('PrevFail <= 0.00', 0.1175870551461722, 831, 1)","('befFC5 <= 0.00', -0.11362351737647364, 831, 1)"
832,"('0.00 < parC4 <= 1.00', 0.34484181319261187, 832, 0)","('0.00 < parC3 <= 1.00', 0.30962458347690297, 832, 0)","('parC2 <= 0.00', -0.294212028341364, 832, 0)","('befC4 <= 0.00', 0.1910349075548466, 832, 0)","('befC2 <= 0.00', 0.16056538350477137, 832, 0)","('PrevDO <= 0.00', -0.13535019214399216, 832, 0)","('PrevFail > 0.00', -0.12412475505407593, 832, 0)","('befFC5 <= 0.00', -0.12151016005571755, 832, 0)","('befDOC5 <= 0.00', -0.11788030292638509, 832, 0)","('befC3 <= 0.00', 0.10960053448491754, 832, 0)"
833,"('parC4 <= 0.00', -0.34340545283607116, 833, 0)","('0.00 < parC3 <= 1.00', 0.31055320387515417, 833, 0)","('0.00 < parC2 <= 1.00', 0.2984753107003165, 833, 0)","('befC4 > 0.00', -0.15072858343357823, 833, 0)","('befC2 <= 0.00', 0.1420610224510225, 833, 0)","('PrevFail > 0.00', -0.14158367731276836, 833, 0)","('PrevDO <= 0.00', -0.11940099569770085, 833, 0)","('befFC5 > 0.00', 0.11582130186919272, 833, 0)","('befFC6 <= 0.00', -0.09951279265290516, 833, 0)","('befDOC5 <= 0.00', -0.09528031337571352, 833, 0)"
834,"('0.00 < parC4 <= 1.00', 0.343362179052211, 834, 1)","('0.00 < parC2 <= 1.00', 0.31751986826306106, 834, 1)","('0.00 < parC3 <= 1.00', 0.3169880401085478, 834, 1)","('befC4 <= 0.00', 0.15726522264244358, 834, 1)","('PrevDO <= 0.00', -0.13275972223905677, 834, 1)","('befC3 <= 0.00', 0.1288901957384966, 834, 1)","('PrevFail <= 0.00', 0.12549580398087556, 834, 1)","('befFC5 <= 0.00', -0.1243179946532087, 834, 1)","('befDOC5 <= 0.00', -0.12062786226995152, 834, 1)","('befC2 <= 0.00', 0.11734805128360944, 834, 1)"
835,"('parC4 <= 0.00', -0.340521255834046, 835, 0)","('parC3 <= 0.00', -0.2996948079500702, 835, 0)","('0.00 < parC2 <= 1.00', 0.2932317995628419, 835, 0)","('befC4 > 0.00', -0.18487978295198115, 835, 0)","('befC2 <= 0.00', 0.15923338016445615, 835, 0)","('PrevFail <= 0.00', 0.1334772218013331, 835, 0)","('PrevDO <= 0.00', -0.1286364521318844, 835, 0)","('befFC5 <= 0.00', -0.12273920032293645, 835, 0)","('befFC6 <= 0.00', -0.11638953615144212, 835, 0)","('befDOC5 <= 0.00', -0.106172462022046, 835, 0)"
836,"('0.00 < parC4 <= 1.00', 0.35548307792921174, 836, 1)","('0.00 < parC3 <= 1.00', 0.32583507541307277, 836, 1)","('0.00 < parC2 <= 1.00', 0.3134576830367343, 836, 1)","('befC4 <= 0.00', 0.151554862690168, 836, 1)","('befC2 <= 0.00', 0.13138516847659285, 836, 1)","('PrevFail <= 0.00', 0.12389999186758682, 836, 1)","('befFC5 <= 0.00', -0.11878151426280409, 836, 1)","('befDOC6 <= 0.00', -0.11027434541942509, 836, 1)","('befC3 <= 0.00', 0.1098465298148064, 836, 1)","('PrevDO <= 0.00', -0.1058796811737146, 836, 1)"
837,"('0.00 < parC4 <= 1.00', 0.35098689941199224, 837, 1)","('0.00 < parC3 <= 1.00', 0.31552670203261035, 837, 1)","('0.00 < parC2 <= 1.00', 0.30730176128361836, 837, 1)","('befC4 <= 0.00', 0.15688474382272374, 837, 1)","('befC2 <= 0.00', 0.13853100873111512, 837, 1)","('befFC6 <= 0.00', -0.11854566753706296, 837, 1)","('befDOC5 <= 0.00', -0.11587875813485062, 837, 1)","('befDOC6 <= 0.00', -0.11320128247795135, 837, 1)","('befFC5 <= 0.00', -0.10578276900795947, 837, 1)","('befC3 <= 0.00', 0.10228509955602344, 837, 1)"
838,"('parC4 <= 0.00', -0.34073273033833257, 838, 0)","('0.00 < parC3 <= 1.00', 0.3151661335937628, 838, 0)","('0.00 < parC2 <= 1.00', 0.30402090139015125, 838, 0)","('befC4 <= 0.00', 0.16388733060824404, 838, 0)","('befC2 <= 0.00', 0.1463685172085294, 838, 0)","('PrevFail <= 0.00', 0.12930697122659665, 838, 0)","('befDOC5 <= 0.00', -0.12455543695252326, 838, 0)","('befFC5 <= 0.00', -0.12057179027870844, 838, 0)","('PrevDO <= 0.00', -0.11684012967550132, 838, 0)","('befC3 <= 0.00', 0.11494782061222684, 838, 0)"
839,"('0.00 < parC4 <= 1.00', 0.3619497907328721, 839, 1)","('0.00 < parC2 <= 1.00', 0.32276168508402503, 839, 1)","('0.00 < parC3 <= 1.00', 0.32162588751301385, 839, 1)","('befC4 <= 0.00', 0.15956015344796862, 839, 1)","('befC2 <= 0.00', 0.15631151364461077, 839, 1)","('befDOC6 <= 0.00', -0.11452422135046912, 839, 1)","('PrevDO > 0.00', 0.11401146123608015, 839, 1)","('befC3 <= 0.00', 0.11134470562777507, 839, 1)","('befFC5 > 0.00', 0.10868785399111201, 839, 1)","('befFC6 <= 0.00', -0.10789082081069007, 839, 1)"
840,"('0.00 < parC4 <= 1.00', 0.35543851952958433, 840, 1)","('0.00 < parC3 <= 1.00', 0.3139713461381233, 840, 1)","('0.00 < parC2 <= 1.00', 0.29659168901609806, 840, 1)","('befC4 <= 0.00', 0.16012367145136858, 840, 1)","('PrevFail > 0.00', -0.1508178041264938, 840, 1)","('befC2 <= 0.00', 0.14535732623168615, 840, 1)","('befC3 <= 0.00', 0.1186088562575112, 840, 1)","('befDOC5 <= 0.00', -0.10825477922966029, 840, 1)","('befFC5 <= 0.00', -0.10716788875287124, 840, 1)","('befDOC6 > 0.00', 0.10572873896048769, 840, 1)"
841,"('0.00 < parC4 <= 1.00', 0.3492101807418142, 841, 1)","('0.00 < parC2 <= 1.00', 0.3300327404419625, 841, 1)","('0.00 < parC3 <= 1.00', 0.315482403260845, 841, 1)","('befC4 <= 0.00', 0.17598294168475576, 841, 1)","('befC2 <= 0.00', 0.14887157587454936, 841, 1)","('PrevDO > 0.00', 0.1183330504825246, 841, 1)","('befDOC5 <= 0.00', -0.11712880353947859, 841, 1)","('befC3 <= 0.00', 0.11358672730737708, 841, 1)","('befDOC6 <= 0.00', -0.11134584813716848, 841, 1)","('PrevFail <= 0.00', 0.11001000518987984, 841, 1)"
842,"('parC4 <= 0.00', -0.3365884105045637, 842, 0)","('parC2 <= 0.00', -0.30241665312863675, 842, 0)","('0.00 < parC3 <= 1.00', 0.28215930651646814, 842, 0)","('befC4 <= 0.00', 0.1388093513705752, 842, 0)","('PrevFail <= 0.00', 0.13396991397617447, 842, 0)","('PrevDO <= 0.00', -0.1240726255048531, 842, 0)","('befFC6 <= 0.00', -0.12182482515418724, 842, 0)","('befC2 > 0.00', -0.11652765028404467, 842, 0)","('befC3 <= 0.00', 0.11569166842181641, 842, 0)","('befFC5 <= 0.00', -0.11319747306623386, 842, 0)"
843,"('0.00 < parC4 <= 1.00', 0.33633229224899136, 843, 0)","('0.00 < parC3 <= 1.00', 0.3041447129548971, 843, 0)","('parC2 <= 0.00', -0.29737200348371046, 843, 0)","('befC4 <= 0.00', 0.16424710758457425, 843, 0)","('befC2 > 0.00', -0.14355071061053426, 843, 0)","('PrevFail > 0.00', -0.12582987106862017, 843, 0)","('befFC5 <= 0.00', -0.11802159404472334, 843, 0)","('befDOC5 <= 0.00', -0.11717108291651154, 843, 0)","('befFC6 > 0.00', 0.11631067655239792, 843, 0)","('befC3 <= 0.00', 0.105575312255024, 843, 0)"
844,"('parC4 <= 0.00', -0.3389837726390631, 844, 0)","('0.00 < parC3 <= 1.00', 0.2929143452080709, 844, 0)","('0.00 < parC2 <= 1.00', 0.2909296150713784, 844, 0)","('befC2 <= 0.00', 0.15085293765162242, 844, 0)","('befC4 > 0.00', -0.14590134038598215, 844, 0)","('PrevFail <= 0.00', 0.13991691795651998, 844, 0)","('befC3 <= 0.00', 0.12450687577631546, 844, 0)","('PrevDO <= 0.00', -0.12151947239529957, 844, 0)","('befFC5 <= 0.00', -0.1045210531811653, 844, 0)","('befDOC5 <= 0.00', -0.0972115582829809, 844, 0)"
845,"('0.00 < parC4 <= 1.00', 0.35165279226206847, 845, 1)","('0.00 < parC3 <= 1.00', 0.30981818713956305, 845, 1)","('0.00 < parC2 <= 1.00', 0.29021452258269326, 845, 1)","('befC4 <= 0.00', 0.17274037601125705, 845, 1)","('befC2 <= 0.00', 0.1607731474769779, 845, 1)","('PrevFail <= 0.00', 0.13008583927624068, 845, 1)","('PrevDO <= 0.00', -0.12192666983983431, 845, 1)","('befDOC5 <= 0.00', -0.11989469781278123, 845, 1)","('befDOC6 <= 0.00', -0.11730204457512204, 845, 1)","('befC3 <= 0.00', 0.11297047126911995, 845, 1)"
846,"('0.00 < parC4 <= 1.00', 0.3215431490696074, 846, 0)","('0.00 < parC3 <= 1.00', 0.3116538919625761, 846, 0)","('parC2 <= 0.00', -0.31132499562763183, 846, 0)","('befC4 <= 0.00', 0.16264588316695056, 846, 0)","('befC2 <= 0.00', 0.148302886663223, 846, 0)","('PrevFail > 0.00', -0.12944439343712247, 846, 0)","('PrevDO <= 0.00', -0.12141928013295383, 846, 0)","('befFC5 <= 0.00', -0.11259682492496016, 846, 0)","('befFC6 <= 0.00', -0.10858612066889602, 846, 0)","('befDOC6 <= 0.00', -0.10507499639533534, 846, 0)"
847,"('0.00 < parC4 <= 1.00', 0.34911874225376893, 847, 1)","('0.00 < parC3 <= 1.00', 0.3015682992010564, 847, 1)","('0.00 < parC2 <= 1.00', 0.2972328064684252, 847, 1)","('befC4 <= 0.00', 0.172251015248215, 847, 1)","('befC2 <= 0.00', 0.154591381180094, 847, 1)","('befDOC5 <= 0.00', -0.12014045518809614, 847, 1)","('PrevFail <= 0.00', 0.11529691030541839, 847, 1)","('PrevDO > 0.00', 0.11271701969249322, 847, 1)","('befC3 <= 0.00', 0.11225872476631911, 847, 1)","('befFC6 <= 0.00', -0.10849101433276771, 847, 1)"
848,"('parC4 <= 0.00', -0.3273044781316193, 848, 0)","('parC3 <= 0.00', -0.30466253868190973, 848, 0)","('0.00 < parC2 <= 1.00', 0.2961919775779913, 848, 0)","('befC4 <= 0.00', 0.1530857403953489, 848, 0)","('befC2 <= 0.00', 0.14403209748397744, 848, 0)","('befC3 <= 0.00', 0.11667328310098148, 848, 0)","('befFC5 <= 0.00', -0.1164617525377189, 848, 0)","('PrevFail <= 0.00', 0.11361536653025481, 848, 0)","('befFC6 > 0.00', 0.11102168185121263, 848, 0)","('PrevDO <= 0.00', -0.10847483460372741, 848, 0)"
849,"('parC4 <= 0.00', -0.35359000558003917, 849, 0)","('parC3 <= 0.00', -0.3135231841462957, 849, 0)","('0.00 < parC2 <= 1.00', 0.2880985385248942, 849, 0)","('befC4 > 0.00', -0.1508193680966804, 849, 0)","('PrevDO > 0.00', 0.13376736918205095, 849, 0)","('befDOC5 <= 0.00', -0.12598065647260578, 849, 0)","('PrevFail <= 0.00', 0.11983182072893546, 849, 0)","('befC2 <= 0.00', 0.1193835661319483, 849, 0)","('befFC5 <= 0.00', -0.11675068754812261, 849, 0)","('befFC6 <= 0.00', -0.1158875448845955, 849, 0)"
850,"('0.00 < parC4 <= 1.00', 0.3566617056137856, 850, 1)","('0.00 < parC3 <= 1.00', 0.3200290971300849, 850, 1)","('0.00 < parC2 <= 1.00', 0.303941589968015, 850, 1)","('befC4 <= 0.00', 0.1749437336082662, 850, 1)","('befC2 <= 0.00', 0.1500255732113225, 850, 1)","('PrevFail <= 0.00', 0.14574701559029063, 850, 1)","('PrevDO <= 0.00', -0.1394435271293154, 850, 1)","('befFC5 <= 0.00', -0.12060405844535307, 850, 1)","('befFC6 <= 0.00', -0.11988180363414558, 850, 1)","('befC3 <= 0.00', 0.11275733984412173, 850, 1)"
851,"('0.00 < parC4 <= 1.00', 0.329780936629992, 851, 1)","('0.00 < parC3 <= 1.00', 0.3059231862513656, 851, 1)","('0.00 < parC2 <= 1.00', 0.2961726143204836, 851, 1)","('befC2 <= 0.00', 0.1497640957298276, 851, 1)","('befC4 <= 0.00', 0.14264921376521578, 851, 1)","('PrevFail <= 0.00', 0.1340853286935715, 851, 1)","('befFC6 <= 0.00', -0.12797438310338782, 851, 1)","('befDOC5 > 0.00', 0.12307957895765852, 851, 1)","('PrevDO <= 0.00', -0.12285565738800446, 851, 1)","('befFC5 <= 0.00', -0.11511364324166853, 851, 1)"
852,"('parC3 <= 0.00', -0.31223071380551654, 852, 0)","('0.00 < parC4 <= 1.00', 0.3089140838958688, 852, 0)","('0.00 < parC2 <= 1.00', 0.29611746253175225, 852, 0)","('befC4 <= 0.00', 0.1631779946411425, 852, 0)","('befC2 <= 0.00', 0.13670736606184716, 852, 0)","('PrevFail <= 0.00', 0.1214073277204442, 852, 0)","('befC3 > 0.00', -0.11670087810783196, 852, 0)","('PrevDO <= 0.00', -0.11596509871472183, 852, 0)","('befFC5 <= 0.00', -0.1153057850449894, 852, 0)","('befFC6 <= 0.00', -0.10999518727956815, 852, 0)"
853,"('0.00 < parC4 <= 1.00', 0.3433871994194353, 853, 1)","('0.00 < parC2 <= 1.00', 0.30545282586029104, 853, 1)","('0.00 < parC3 <= 1.00', 0.304920046452732, 853, 1)","('befC4 <= 0.00', 0.16578243352341357, 853, 1)","('befC2 <= 0.00', 0.15644263533986238, 853, 1)","('PrevFail <= 0.00', 0.12513968310540521, 853, 1)","('befFC6 <= 0.00', -0.1216117249372656, 853, 1)","('befC3 <= 0.00', 0.11802910429528297, 853, 1)","('befFC5 > 0.00', 0.11637058129355503, 853, 1)","('befDOC5 <= 0.00', -0.11499845276410867, 853, 1)"
854,"('0.00 < parC4 <= 1.00', 0.3514550472899467, 854, 0)","('parC3 <= 0.00', -0.32017077328823407, 854, 0)","('0.00 < parC2 <= 1.00', 0.31273194543437305, 854, 0)","('befC4 <= 0.00', 0.15411374997570257, 854, 0)","('befC2 <= 0.00', 0.14647759279657868, 854, 0)","('PrevFail <= 0.00', 0.1379895876332305, 854, 0)","('PrevDO <= 0.00', -0.1357073970849837, 854, 0)","('befFC6 > 0.00', 0.13252095595761798, 854, 0)","('befFC5 <= 0.00', -0.12465525477465164, 854, 0)","('befDOC6 > 0.00', 0.10441943239311977, 854, 0)"
855,"('0.00 < parC4 <= 1.00', 0.34158640064173307, 855, 1)","('0.00 < parC3 <= 1.00', 0.3166563072544682, 855, 1)","('0.00 < parC2 <= 1.00', 0.3130550638335891, 855, 1)","('befC4 <= 0.00', 0.15208369685325987, 855, 1)","('befFC5 <= 0.00', -0.13967837274387723, 855, 1)","('befC2 <= 0.00', 0.1383725952314438, 855, 1)","('PrevFail <= 0.00', 0.11830776821530699, 855, 1)","('befDOC5 <= 0.00', -0.11600034450316728, 855, 1)","('PrevDO <= 0.00', -0.11565001584565553, 855, 1)","('befFC6 <= 0.00', -0.10795994467797244, 855, 1)"
856,"('0.00 < parC4 <= 1.00', 0.3453487177850479, 856, 1)","('0.00 < parC2 <= 1.00', 0.32255155222047166, 856, 1)","('0.00 < parC3 <= 1.00', 0.3198195704548146, 856, 1)","('befC4 <= 0.00', 0.16675550662618538, 856, 1)","('PrevFail <= 0.00', 0.1512270983173498, 856, 1)","('befC2 <= 0.00', 0.1445904519381733, 856, 1)","('befFC5 <= 0.00', -0.11827407291348928, 856, 1)","('befDOC6 > 0.00', 0.11128542310671242, 856, 1)","('PrevDO <= 0.00', -0.11017341463045563, 856, 1)","('befC3 <= 0.00', 0.10207813161666475, 856, 1)"
857,"('parC4 <= 0.00', -0.32732164390886925, 857, 0)","('0.00 < parC3 <= 1.00', 0.30416557160514957, 857, 0)","('0.00 < parC2 <= 1.00', 0.2988786212060652, 857, 0)","('befC4 > 0.00', -0.16115949341433639, 857, 0)","('befC2 <= 0.00', 0.13727985282441607, 857, 0)","('befC3 <= 0.00', 0.12272778944878514, 857, 0)","('PrevFail <= 0.00', 0.1171163121660276, 857, 0)","('befFC6 > 0.00', 0.11689718894362379, 857, 0)","('befDOC5 <= 0.00', -0.10099130394247184, 857, 0)","('befFC5 <= 0.00', -0.09937318183901357, 857, 0)"
858,"('0.00 < parC4 <= 1.00', 0.35036948479184177, 858, 1)","('0.00 < parC2 <= 1.00', 0.32181920081805276, 858, 1)","('0.00 < parC3 <= 1.00', 0.3166073963729265, 858, 1)","('befC4 <= 0.00', 0.16570673993718474, 858, 1)","('befC2 <= 0.00', 0.13621354200755614, 858, 1)","('PrevFail <= 0.00', 0.1259723716982268, 858, 1)","('befFC6 <= 0.00', -0.11044613557502303, 858, 1)","('befFC5 <= 0.00', -0.10948804785668657, 858, 1)","('PrevDO > 0.00', 0.10542139033754419, 858, 1)","('befDOC6 <= 0.00', -0.10137448884599243, 858, 1)"
